City Code,Name,State,Year,Total Population,Attended Population (water),Water Length,Water Volume Produced,Water Volume Consumed,Attended Population (sewer),Sewer Length,Sewer Volume,Percent Served,Served Population
520870,Goiânia,GO,2010,1302001,1296969.0,5611.59,118153.48,89883.25,997809.0,2800.29,62977.48,0.9961351796196777,1296969.0
520870,Goiânia,GO,2009,1281975,1281975.0,5378.78,112891.98,83308.56,1041112.0,2793.82,59839.28,1.0,1281975.0
520870,Goiânia,GO,2008,1265394,1265394.0,5282.75,111357.85,81488.45,1009537.0,2766.25,59050.28,1.0,1265394.0
520870,Goiânia,GO,2007,1244645,1244089.0,5185.46,103278.37,69156.85,962680.0,2723.87,58494.4,0.9995532862784168,1244089.0
520870,Goiânia,GO,2006,1220412,1132542.0,5041.72,102183.0,65002.27,903105.0,2685.71,56130.87,0.9279997246831397,1132542.0
520870,Goiânia,GO,2005,1201006,1103725.0,4930.2,99204.3,65303.7,887543.0,2641.6,56904.7,0.9190004046607594,1103725.0
520880,Goianira,GO,2020,45296,43352.0,179.06,1662.22,1638.2,16779.0,100.06,676.21,0.957082303073119,43352.0
520880,Goianira,GO,2019,44289,42477.0,169.19,1624.92,1559.32,16516.0,99.71,640.86,0.9590869064553275,42477.0
520880,Goianira,GO,2018,43260,41765.0,169.19,1547.49,1507.83,10804.0,99.71,631.96,0.9654415164123902,41765.0
520880,Goianira,GO,2017,41169,40433.0,169.19,1729.37,1563.11,16006.0,99.71,642.46,0.9821224707911292,40433.0
520880,Goianira,GO,2016,40338,39617.0,154.58,1744.78,1513.15,15817.0,44.82,639.11,0.9821260350042144,39617.0
520880,Goianira,GO,2015,39484,38778.0,154.58,1335.26,1460.2,15153.0,44.82,613.39,0.9821193394792828,38778.0
520880,Goianira,GO,2014,38607,37653.0,147.14,1445.0,1399.55,13938.0,44.82,435.97,0.9752894552801306,37653.0
520880,Goianira,GO,2013,37713,32907.0,136.21,1350.27,1250.27,7205.0,44.82,294.93,0.8725638374035478,32907.0
520880,Goianira,GO,2012,35617,29967.0,130.16,1220.96,1128.71,6932.0,44.82,269.44,0.8413678861217958,29967.0
520880,Goianira,GO,2011,34852,26183.0,100.14,1148.73,1008.41,5220.0,22.48,226.34,0.7512624813497073,26183.0
520880,Goianira,GO,2010,34060,24588.0,99.45,1001.15,916.89,5037.0,22.48,212.47,0.7219025249559601,24588.0
520880,Goianira,GO,2009,26336,22629.0,98.54,770.81,650.57,4706.0,22.48,197.92,0.8592421020656136,22629.0
520880,Goianira,GO,2008,25647,16246.0,93.67,806.89,579.66,4662.0,14.42,174.59,0.633446406987172,16246.0
520880,Goianira,GO,2007,24110,15430.0,93.59,890.95,574.64,3841.0,14.42,164.01,0.6399834093737039,15430.0
520880,Goianira,GO,2006,24492,15489.0,93.59,796.8,546.13,3235.0,13.01,17.23,0.6324105830475257,15489.0
520890,Goiás,GO,2020,22381,18769.0,88.96,1373.76,1022.03,16379.0,61.77,608.1,0.83861310933381,18769.0
520890,Goiás,GO,2019,22645,18178.0,88.96,1316.64,1018.53,15726.0,61.77,559.9,0.802737911238684,18178.0
520890,Goiás,GO,2018,22916,16260.0,88.96,1314.9,1000.28,13125.0,61.77,506.92,0.709547914121138,16260.0
520890,Goiás,GO,2017,24103,18168.0,87.97,1464.51,1017.07,12790.0,61.77,498.02,0.7537650914823881,18168.0
520890,Goiás,GO,2016,24269,18293.0,86.28,1671.72,1016.07,11507.0,61.77,454.92,0.7537599406650459,18293.0
520890,Goiás,GO,2015,24439,18421.0,85.94,1835.0,1024.22,10839.0,61.77,442.12,0.7537542452637178,18421.0
520890,Goiás,GO,2014,24615,18554.0,83.51,1944.61,1053.31,10207.0,61.77,427.98,0.7537680276254316,18554.0
520890,Goiás,GO,2013,24793,18688.0,77.12,2038.59,1051.99,9030.0,61.78,391.77,0.7537611422578954,18688.0
520890,Goiás,GO,2012,24366,18366.0,75.53,1993.51,1022.71,8500.0,61.78,361.55,0.7537552327013051,18366.0
520890,Goiás,GO,2011,24544,18500.0,71.22,1831.96,946.03,7865.0,61.55,306.67,0.753748370273794,18500.0
520890,Goiás,GO,2010,24727,18638.0,70.61,1757.29,956.77,6881.0,61.55,258.96,0.7537509604885348,18638.0
520890,Goiás,GO,2009,24605,23131.0,69.43,1771.86,902.35,5319.0,31.6,221.4,0.9400934769355822,23131.0
520890,Goiás,GO,2008,24859,22894.0,69.07,1730.47,917.72,5050.0,31.44,202.14,0.9209541815841346,22894.0
520890,Goiás,GO,2007,24472,17540.0,67.61,1857.57,939.99,3721.0,31.44,170.91,0.7167374959136973,17540.0
520890,Goiás,GO,2006,26631,24812.0,65.39,1661.4,924.89,3714.0,31.44,147.25,0.9316961435920543,24812.0
520890,Goiás,GO,2005,26705,24711.0,65.0,1701.0,960.5,3657.0,31.4,126.8,0.9253323347687699,24711.0
520910,Goiatuba,GO,2020,34202,32822.0,211.48,2457.39,1714.64,17651.0,102.5,907.56,0.9596514823694521,32822.0
520910,Goiatuba,GO,2019,34095,32666.0,210.63,2382.26,1657.62,17290.0,102.5,938.35,0.9580876961431295,32666.0
520910,Goiatuba,GO,2018,33986,31619.0,210.63,2296.04,1627.36,13426.0,102.5,984.32,0.9303536750426646,31619.0
520910,Goiatuba,GO,2017,34312,31618.0,210.63,2312.86,1678.0,16447.0,102.5,950.61,0.9214851946840755,31618.0
520910,Goiatuba,GO,2016,34179,31496.0,210.63,2380.68,1658.97,14390.0,102.5,904.59,0.9215015067731648,31496.0
520910,Goiatuba,GO,2015,34043,31370.0,210.63,2354.58,1644.42,13594.0,102.5,827.99,0.9214816555532709,31370.0
520910,Goiatuba,GO,2014,33902,30578.0,210.63,2504.54,1720.69,8671.0,102.5,592.89,0.9019526871570999,30578.0
520910,Goiatuba,GO,2013,33759,29008.0,210.64,2325.19,1655.18,7275.0,102.5,488.89,0.859267158387393,29008.0
520910,Goiatuba,GO,2012,32698,27964.0,182.92,2193.5,1622.15,7060.0,78.43,477.66,0.8552205027830448,27964.0
520910,Goiatuba,GO,2011,32597,26311.0,176.47,2048.24,1448.35,6380.0,10.39,419.69,0.8071601681136301,26311.0
520910,Goiatuba,GO,2010,32492,26100.0,176.47,2114.9,1392.15,6200.0,10.39,401.74,0.8032746522220854,26100.0
520910,Goiatuba,GO,2009,32304,26138.0,176.22,1972.77,1290.8,6055.0,10.39,370.3,0.8091258048538881,26138.0
520910,Goiatuba,GO,2008,32220,25376.0,173.55,2015.62,1270.78,5859.0,10.39,364.14,0.7875853507138423,25376.0
520910,Goiatuba,GO,2007,31225,24681.0,169.22,1982.21,1260.15,5702.0,10.38,368.98,0.7904243394715773,24681.0
520910,Goiatuba,GO,2006,32066,26410.0,169.22,1891.4,1189.96,6553.0,10.38,348.83,0.8236137965446267,26410.0
520910,Goiatuba,GO,2005,31924,25950.0,168.5,1905.3,1262.7,6450.0,10.4,322.1,0.8128680616464102,25950.0
520920,Guapó,GO,2020,14207,11799.0,87.32,987.62,675.93,9889.0,54.58,325.51,0.8305060885478989,11799.0
520920,Guapó,GO,2019,14209,11781.0,82.4,984.23,631.1,9756.0,54.58,311.15,0.829122387219368,11781.0
520920,Guapó,GO,2018,14211,14211.0,82.2,950.84,592.61,7881.0,54.56,308.29,1.0,14211.0
520920,Guapó,GO,2017,14482,11743.0,73.16,940.85,608.39,9351.0,48.22,316.16,0.8108686645490955,11743.0
520920,Guapó,GO,2016,14462,11727.0,70.86,966.81,605.03,8350.0,45.03,316.42,0.810883695201217,11727.0
520920,Guapó,GO,2015,14441,11710.0,70.86,963.44,593.71,8025.0,45.03,317.26,0.810885672737345,11710.0
520920,Guapó,GO,2014,14419,11692.0,70.86,959.72,613.61,7809.0,45.03,340.84,0.8108745405367918,11692.0
520920,Guapó,GO,2013,14397,11674.0,69.66,861.61,567.09,7578.0,45.03,331.41,0.8108633743140932,11674.0
520920,Guapó,GO,2012,13994,11173.0,69.12,776.3,562.75,7407.0,45.03,347.26,0.7984136058310705,11173.0
520920,Guapó,GO,2011,13985,11039.0,62.79,750.94,523.37,7266.0,45.02,335.21,0.7893457275652485,11039.0
520920,Guapó,GO,2010,13976,11333.0,62.79,649.59,491.14,7141.0,45.03,312.58,0.8108900973096738,11333.0
520920,Guapó,GO,2009,13973,11746.0,62.79,609.69,448.46,6903.0,45.03,264.51,0.8406211980247621,11746.0
520920,Guapó,GO,2008,13974,11366.0,62.6,616.15,439.58,5892.0,37.18,228.22,0.8133676828395592,11366.0
520920,Guapó,GO,2007,13586,10196.0,61.13,655.79,449.8,5673.0,37.18,240.45,0.7504784336817312,10196.0
520920,Guapó,GO,2006,15439,11680.0,60.64,595.4,421.8,6625.0,37.18,234.54,0.756525681715137,11680.0
520920,Guapó,GO,2005,15199,11096.0,60.5,635.3,423.7,6527.0,37.2,241.2,0.7300480294756234,11096.0
520993,Inaciolândia,GO,2017,6148,5194.0,33.3,347.64,269.36,2500.0,16.0,200.0,0.8448275862068966,5194.0
521000,Inhumas,GO,2020,53259,50143.0,270.51,2993.52,2583.3,40344.0,105.86,1904.43,0.9414934565050038,50143.0
521000,Inhumas,GO,2019,52866,49779.0,256.84,2890.29,2477.95,40050.0,99.98,1876.67,0.9416070820565202,49779.0
521000,Inhumas,GO,2018,52465,47213.0,246.38,2904.02,2232.9,33609.0,99.98,1745.78,0.8998951682073764,47213.0
521000,Inhumas,GO,2017,52311,48903.0,246.38,2910.0,2271.54,39634.0,99.98,1765.45,0.9348511785284166,48903.0
521000,Inhumas,GO,2016,51932,48549.0,246.38,3204.39,2261.42,38862.0,99.98,1754.87,0.9348571208503428,48549.0
521000,Inhumas,GO,2015,51543,48185.0,246.38,3257.75,2247.84,37055.0,99.98,1729.28,0.9348505131637662,48185.0
521000,Inhumas,GO,2014,51144,47685.0,246.24,3391.08,2353.93,33567.0,99.98,1660.07,0.9323674331299859,47685.0
521000,Inhumas,GO,2013,50736,46077.0,233.54,3436.13,2319.56,29904.0,90.86,1442.1,0.9081717123935666,46077.0
521000,Inhumas,GO,2012,48903,44353.0,233.36,3287.52,2186.14,22123.0,90.86,1057.71,0.9069586732920271,44353.0
521000,Inhumas,GO,2011,48580,43155.0,219.98,3390.89,2098.88,17918.0,68.92,821.26,0.888328530259366,43155.0
521000,Inhumas,GO,2010,48246,42385.0,219.32,3073.39,2096.32,14159.0,66.65,803.45,0.8785184263980433,42385.0
521000,Inhumas,GO,2009,46786,42633.0,216.07,2953.89,1895.07,13936.0,66.56,737.52,0.9112341298679092,42633.0
521000,Inhumas,GO,2008,46555,41253.0,214.83,3071.84,1811.71,13477.0,61.07,713.73,0.8861131994415208,41253.0
521000,Inhumas,GO,2007,44983,39623.0,207.94,2970.34,1809.23,13132.0,61.07,737.97,0.8808438743525332,39623.0
521000,Inhumas,GO,2006,47984,40713.0,204.34,2945.0,1802.21,14736.0,61.07,710.83,0.848470323441147,40713.0
521000,Inhumas,GO,2005,47361,39961.0,197.6,2675.6,1727.1,12375.0,49.2,620.3,0.8437532991279745,39961.0
521020,Iporá,GO,2020,31499,29497.0,252.14,2569.91,1867.05,15304.0,47.42,762.42,0.9364424267437061,29497.0
521020,Iporá,GO,2019,31531,29476.0,246.8,2423.73,1780.01,15095.0,46.46,694.73,0.9348260442104596,29476.0
521020,Iporá,GO,2018,31563,28809.0,246.11,2419.8,1702.65,9052.0,46.46,640.77,0.9127459366980325,28809.0
521020,Iporá,GO,2017,32242,29429.0,243.5,2546.43,1718.13,12526.0,46.46,637.73,0.9127535512685317,29429.0
521020,Iporá,GO,2016,32218,29407.0,241.57,2545.65,1713.96,11809.0,46.46,608.55,0.9127506362902725,29407.0
521020,Iporá,GO,2015,32194,29385.0,233.35,2565.58,1685.39,9691.0,46.46,473.48,0.9127477169658943,29385.0
521020,Iporá,GO,2014,32169,29362.0,228.22,2486.83,1689.92,6787.0,46.46,414.92,0.9127420808853244,29362.0
521020,Iporá,GO,2013,32143,29338.0,228.23,2265.64,1626.46,6384.0,46.47,408.31,0.9127337211834614,29338.0
521020,Iporá,GO,2012,31271,28542.0,226.27,2329.82,1592.97,6305.0,46.47,415.16,0.9127306450065555,28542.0
521020,Iporá,GO,2011,31273,28544.0,202.15,2444.73,1483.41,6310.0,46.46,282.9,0.9127362261375628,28544.0
521040,Itaberaí,GO,2020,43622,36215.0,227.45,2251.58,1743.08,23277.0,108.33,1039.24,0.8302003576177158,36215.0
